path,c_class_name,py_class_name,lineno
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\ascend_wrapper_py.cc,NPUDevice,NPUDevice,113
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\box_helper_py.cc,BoxWrapper,BoxWrapper,64
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\box_helper_py.cc,BoxWrapper,BoxWrapper,64
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,FeatureNode,FeatureNode,171
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,GraphNode,GraphNode,165
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,GraphPyService,GraphPyService,178
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,GraphPyServer,GraphPyServer,182
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,GraphPyClient,GraphPyClient,189
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,IndexNode,IndexNode,222
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,FeatureNode,FeatureNode,171
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,GraphNode,GraphNode,165
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,GraphPyService,GraphPyService,178
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,GraphPyServer,GraphPyServer,182
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,GraphPyClient,GraphPyClient,189
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\fleet_py.cc,IndexNode,IndexNode,222
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\generator_py.cc,GeneratorState,GeneratorState,34
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\generator_py.cc,mt19937_64,mt19937_64,40
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\generator_py.cc,GeneratorState,GeneratorState,34
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\generator_py.cc,mt19937_64,mt19937_64,40
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\global_value_getter_setter.cc,GlobalVarGetterSetterRegistry,GlobalVarGetterSetterRegistry,323
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\global_value_getter_setter.cc,GlobalVarGetterSetterRegistry,GlobalVarGetterSetterRegistry,323
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\nccl_wrapper_py.cc,NCCLWrapper,Nccl,45
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\nccl_wrapper_py.cc,NCCLWrapper,Nccl,45
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\ps_gpu_wrapper_py.cc,PSGPUWrapper,PSGPU,37
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\ps_gpu_wrapper_py.cc,PSGPUWrapper,PSGPU,37
path,c_fun_name,py_fun_name,lineno
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,SetNumThreads,set_num_threads,476
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,lambda expression,save_op_version_info,590
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithAscend,is_compiled_with_ascend,1987
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,SupportsBfloat16FastPerformance,supports_bfloat16_fast_performance,1993
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithBrpc,is_compiled_with_brpc,1995
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithDIST,is_compiled_with_dist,1996
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,lambda expression,get_float_stats,2001
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,CudaNvtxRangePush,nvprof_nvtx_push,2216
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,CudaNvtxRangePop,nvprof_nvtx_pop,2217
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,NvprofEnableRecordEvent,nvprof_enable_record_event,2218
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,NvprofDisableRecordEvent,nvprof_disable_record_event,2219
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,lambda expression,npu_prof_destropy_config,2241
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,SetNumThreads,set_num_threads,476
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,lambda expression,save_op_version_info,590
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithAscend,is_compiled_with_ascend,1987
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,SupportsBfloat16FastPerformance,supports_bfloat16_fast_performance,1993
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithBrpc,is_compiled_with_brpc,1995
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithDIST,is_compiled_with_dist,1996
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,lambda expression,get_float_stats,2001
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,CudaNvtxRangePush,nvprof_nvtx_push,2216
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,CudaNvtxRangePop,nvprof_nvtx_pop,2217
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,NvprofEnableRecordEvent,nvprof_enable_record_event,2218
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,NvprofDisableRecordEvent,nvprof_disable_record_event,2219
F:\DLFs_dataset\paddle\Paddle-2.1.0\paddle\fluid\pybind\pybind.cc,lambda expression,npu_prof_destropy_config,2241
